---- AnyBody Output File ---------------------------------
Study: Main.Studies.MotionOptimization
Operation: Main.Studies.MotionOptimization.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile3.UpdData = 4
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile3.FileName = "..\Input\SampleBVH-output-euler-rightlegtd.txt"
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile3.NumberFormat.Digits = 15
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile3.NumberFormat.Width = 23
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile3.NumberFormat.Style = ScientificNumber
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile3.NumberFormat.FormatStr = "%23.15e"
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile3.Values = 
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile3.Search = 
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile3.Format = 0
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile3.SepSign = " "
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile3.SepSpaceAutoOnOff = On
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile3.LineSepSign = ""
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile3.Header.TitleSectionOnOff = On
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile3.Header.ConstSectionOnOff = On
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile3.Header.ConstSectionSaveOptionsOnOff = On
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile3.Header.VarSectionOnOff = On
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile3.Header.ColumnNamesOnOff = On
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile3.Header.LinePrefix = ""
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile3.Header.ShortenNamesOnOff = Off
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile3.Header.ColumnIDString = "col"
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile3.ConstSectionSaveOptionsOnOff = On
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile3.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MotionOptimization.t
col1  Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile3.HipFlexion
col2  Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile3.HipAbduction
col3  Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile3.HipExternalRotation
col4  Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile3.KneeFlexion
col5  Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile3.AnklePlantarFlexion
col6  Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile3.SubTalarEversion
----------------------------------------------------------
Main.Studies.MotionOptimization.t Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile3.HipFlexion Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile3.HipAbduction Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile3.HipExternalRotation Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile3.KneeFlexion Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile3.AnklePlantarFlexion Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile3.SubTalarEversion
3.681508121212121e+000 1.260555092894856e-001 -3.301820542335165e-002 -1.597101144618723e-001 2.093466006468459e-001 -6.667059739814779e-002 1.680162606339945e-001
3.685540441077441e+000 1.168617356177370e-001 -3.164770971878705e-002 -1.566039974916881e-001 2.030654634183104e-001 -6.307264926739589e-002 1.621136048567816e-001
3.689572760942761e+000 1.076673499565973e-001 -3.026592420373753e-002 -1.533098957307699e-001 1.967031370132838e-001 -5.940423100207781e-002 1.558631656005658e-001
3.693605080808081e+000 9.847821821719088e-002 -2.887836230916951e-002 -1.498419506215445e-001 1.902751056674547e-001 -5.567041339150024e-002 1.492778994670468e-001
3.697637400673401e+000 8.930008852561185e-002 -2.749027007785143e-002 -1.462160000621085e-001 1.837965487111823e-001 -5.187676011562724e-002 1.423734349987134e-001
3.701669720538720e+000 8.013858532079395e-002 -2.610660823486022e-002 -1.424494719968143e-001 1.772822885015439e-001 -4.802929323587798e-002 1.351681149376822e-001
3.705702040404041e+000 7.099919829073365e-002 -2.473203850457195e-002 -1.385612376278863e-001 1.707467416659628e-001 -4.413443646644775e-002 1.276829614742033e-001
3.709734360269360e+000 6.188726635670238e-002 -2.337091405254488e-002 -1.345714259635443e-001 1.642038751923764e-001 -4.019893886658958e-002 1.199415647025689e-001
3.713766680134680e+000 5.280795778549240e-002 -2.202727377565283e-002 -1.305012023319520e-001 1.576671690016514e-001 -3.622978257805904e-002 1.119698997890962e-001
3.717799000000000e+000 4.376624811586947e-002 -2.070484001200912e-002 -1.263725144625516e-001 1.511495868568013e-001 -3.223407752749326e-002 1.037960791475512e-001
